norssi_1475	image	http://commons.wikimedia.org/wiki/Special:FilePath/Hirvonen.jpg
norssi_1475	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/5584
norssi_5820	wikidata	https://www.wikidata.org/wiki/Q16299036
norssi_1474	wikidata	https://www.wikidata.org/wiki/Q17380839
norssi_2797	wikidata	https://www.wikidata.org/wiki/Q11871968
norssi_2797	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/4989
norssi_3095	wikidata	https://www.wikidata.org/wiki/Q16299140
norssi_6504	wikidata	https://www.wikidata.org/wiki/Q5347128
norssi_6504	image	http://commons.wikimedia.org/wiki/Special:FilePath/Eero%20Huovinen.jpg
norssi_6504	VIAF	https://viaf.org/viaf/18309629
norssi_6504	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/9566
norssi_5904	wikidata	https://www.wikidata.org/wiki/Q11053618
norssi_7196	wikidata	https://www.wikidata.org/wiki/Q17380974
norssi_2390	wikidata	https://www.wikidata.org/wiki/Q5490209
norssi_9661	wikidata	https://www.wikidata.org/wiki/Q16299199
norssi_4108	wikidata	https://www.wikidata.org/wiki/Q16299208
norssi_4108	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/8022
norssi_9934	wikidata	https://www.wikidata.org/wiki/Q16299209
norssi_5405	wikidata	https://www.wikidata.org/wiki/Q16299228
norssi_1377	wikidata	https://www.wikidata.org/wiki/Q11902433
norssi_1377	image	http://commons.wikimedia.org/wiki/Special:FilePath/Hakli%20william.jpg
norssi_1385	wikidata	https://www.wikidata.org/wiki/Q5478854
norssi_1385	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1612
norssi_3900	wikidata	https://www.wikidata.org/wiki/Q5400532
norssi_3900	image	http://commons.wikimedia.org/wiki/Special:FilePath/Olli%20hameen%20orkesteri.jpg
norssi_3900	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1069
norssi_7913	wikidata	https://www.wikidata.org/wiki/Q11867430
norssi_7913	VIAF	https://viaf.org/viaf/295269422
norssi_8136	wikidata	https://www.wikidata.org/wiki/Q11886622
norssi_5861	wikidata	https://www.wikidata.org/wiki/Q22696685
norssi_138	wikidata	https://www.wikidata.org/wiki/Q11860800
norssi_138	image	http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Ignatius%20-%201234%2C0489.jpg
norssi_138	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/857
norssi_2520	wikidata	https://www.wikidata.org/wiki/Q14116245
norssi_2520	VIAF	https://viaf.org/viaf/1382911
norssi_2520	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/4010
norssi_7305	wikidata	https://www.wikidata.org/wiki/Q16299284
norssi_1711	wikidata	https://www.wikidata.org/wiki/Q718659
norssi_3490	wikidata	https://www.wikidata.org/wiki/Q11863718
norssi_4826	wikidata	https://www.wikidata.org/wiki/Q11881287
norssi_4826	VIAF	https://viaf.org/viaf/201941711
norssi_3330	wikidata	https://www.wikidata.org/wiki/Q11900737
norssi_3330	image	http://commons.wikimedia.org/wiki/Special:FilePath/Veikko%20Itkonen.jpg
norssi_3330	VIAF	https://viaf.org/viaf/307212033
norssi_3330	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/5040
norssi_6198	wikidata	https://www.wikidata.org/wiki/Q8098448
norssi_6198	image	http://commons.wikimedia.org/wiki/Special:FilePath/Esa%20Itkonen.jpg
norssi_4111	wikidata	https://www.wikidata.org/wiki/Q11865475
norssi_4111	image	http://commons.wikimedia.org/wiki/Special:FilePath/Jaakko%20Jahnukainen%20Tesvisio.jpg
