id	snimi	enimet	birth_place	birth_date	death_place	death_date					
http://ldf.fi/history/kb/p1648	Sprengtporten	Jacob Magnus	Venäjä, Venäjä, Tobolsk, Tobolsk	1721, 1721, 1721, 1721	Ruotsi, Tukholma, Ruotsi, Tukholma	1786, 1786, 1786, 1786
http://ldf.fi/history/histo/p3928	Sprengtporten	Jacob Magnus		1721		1786					
http://ldf.fi/history/kb/p388	Spring	Erik	Helsinki	1928	Helsinki	2004
http://ldf.fi/history/kb/p5304	Spåre	Henrik	Merimasku	1664	Vesilahti	1747
http://ldf.fi/history/kb/p4418	Spöring	Herman Diedrich	Ruotsi, Tukholma	1701, 1701	Turku, Turku	1747, 1747
http://ldf.fi/history/kb/p2665	Spöring	Herman Dietrich	Turku	1733		1771
http://ldf.fi/history/kb/p2830	Stackelberg	Berndt Otto	Viro, Tallinna	1662, 1662	Turku, Turku	1734, 1734
http://ldf.fi/history/kb/p5575	Stadius	Hilda	Sortavala	1833	Hanko	1924
http://ldf.fi/history/kb/p1599	Staffans	Allan	Vaasa	1880	Turku	1946
http://ldf.fi/history/kb/p3058	Stahlius	Henricus	Viro, Viro, Tallinna, Tallinna	1590, 1590, 1590, 1590	Narva, Viro, Narva, Viro	1657, 1657, 1657, 1657
http://ldf.fi/history/kb/p5323	Stahovitsh	Mihail Aleksandrovitsh		1861		1923
http://ldf.fi/history/kb/p3206	Stalin	Josif Vissarionovitsh	Venäjä, Venäjä, Gori, Gori	1879, 1879, 1879, 1879	Venäjä, Moskova, Venäjä, Moskova	1953, 1953, 1953, 1953
http://ldf.fi/history/histo/p4529	Stalin	Josif Vissarionovitsh		1879		1953					
http://ldf.fi/history/kb/p2163	Standertskjöld	Carl August	Venäjä, Tula	1855, 1855	Helsinki, Helsinki	1935, 1935
http://ldf.fi/history/kb/p3001	Standertskjöld	Hugo Robert	Janakkala	1844	Helsinki	1931
http://ldf.fi/history/histo/p2822	Standertskjöld-Nordenstam	Herman Sigfrid		1854		1934 					
http://ldf.fi/history/kb/p116	Stedingk	Curt von	Saksa, Saksa	1746, 1746	Ruotsi, Tukholma	1837, 1837
http://ldf.fi/history/kb/p4723	Steenman	Georgius	Turku	1700	Turku	1746
http://ldf.fi/history/kb/p19	Stegars	Rolf	Helsinki	1914	Helsinki	1997
http://ldf.fi/history/histo/p4179	Stein	Boris		1892		1961					
http://ldf.fi/history/kb/p542	Steinheil	Fabian	Viro, Haapsalu	1762, 1762	Helsinki, Helsinki	1831, 1831
http://ldf.fi/history/histo/p3798	Steinheil	Fabian		1762		1831					
http://ldf.fi/history/kb/p2605	Steinheil	Natalia	Viipuri	1773	Helsinki	1829
http://ldf.fi/history/kb/p3158	Stenberg	Erland	Orimattila	1838	Helsinki	1896
http://ldf.fi/history/kb/p5639	Stenbock	Ebba	Ruotsi	1550	Ruotsi	1614
http://ldf.fi/history/kb/p3692	Stenbock	Hedvig Eleonora	Ruotsi, Tukholma	1664, 1664		1729, 1729
http://ldf.fi/history/kb/p4770	Stenbock	Jöns Olofinpoika		1400, 1400	Viro, Tallinna	1488, 1488
http://ldf.fi/history/kb/p5581	Stenbäck	Eva	Loviisa	1841	Helsinki	1928
http://ldf.fi/history/kb/p322	Stenbäck	Josef	Alavus	1854	Kangasala	1929
http://ldf.fi/history/kb/p4796	Stenbäck	Karl Emil	Utsjoki	1834	Ulvila	1919
http://ldf.fi/history/kb/p4275	Stenbäck	Lars	Kuortane	1811	Isokyrö	1870
http://ldf.fi/history/kb/p5099	Stenbäck	Lydia	Alavus	1861	Joensuu	1894
http://ldf.fi/history/kb/p5542	Stenbäck	Ottilia	Alavus	1848	Helsinki	1939
http://ldf.fi/history/kb/p2646	Stenbäck	Pär	Porvoo	1941			
http://ldf.fi/history/kb/p5614	Stenhagen	Petter	Ruotsi, Lövånger	1712, 1712	Kokkola, Kokkola	1772, 1772
http://ldf.fi/history/kb/p3106	Stenij	Sten Edvard	Valkeala	1857	Turenki	1925
http://ldf.fi/history/kb/p678	Stenius	Elisabeth	Tammela	1847	Sippola	1924
http://ldf.fi/history/kb/p4758	Stenius	Jakob	Artjärvi, Artjärvi, Pirkkala, Pirkkala	1732, 1732, 1704, 1704	Pielisjärvi, Pielisjärvi, Pielisjärvi, Pielisjärvi	1809, 1766, 1809, 1766
http://ldf.fi/history/kb/p1854	Stenius	Mårten Gabriel	Kontiolahti, Kontiolahti	1844, 1844	Helsinki, Haaga	1906, 1906
http://ldf.fi/history/kb/p1675	Stenius	Rainer	Viipuri	1892	Pernaja	1955
http://ldf.fi/history/kb/p3727	Stenius	Yrsa	Helsinki	1945			
http://ldf.fi/history/kb/p3261	Stenman	Gösta	Oulu, Oulu	1888, 1888	Ruotsi, Tukholma	1947, 1947
http://ldf.fi/history/kb/p2957	Stenroos	Albin	Vehmaa	1889	Helsinki	1971
http://ldf.fi/history/kb/p816	Stenros	Pirkko	Hollola	1928			
http://ldf.fi/history/kb/p3208	Stenroth	Maria	Helsinki	1875	Helsinki	1924
http://ldf.fi/history/kb/p2974	Stenroth	Otto	Saarijärvi	1861	Helsinki	1939
http://ldf.fi/history/kb/p5322	Stenstam	Nils	Ruotsi, Karlskrona	1767, 1767	Turku, Turku	1806, 1806
http://ldf.fi/history/kb/p3254	Stepanov	Ortjo	Venäjä, Venäjä, Uhtua, Uhtua	1920, 1920, 1920, 1920	Venäjä, Karjala, Venäjä, Karjala	1998, 1998, 1998, 1998
http://ldf.fi/history/histo/p4408	Stepanov	Vladimir Sevastianovitš (1927-) 					
http://ldf.fi/history/kb/p2304	Stepanova	Aleksandra	Venäjä, Vienan karjala	1930, 1930			
http://ldf.fi/history/kb/p5114	Steven	Christian	Hamina, Hamina	1781, 1781	Venäjä, Simferopol	1863, 1863
http://ldf.fi/history/kb/p5641	Stewen	Kaarle	Oulu	1934			
http://ldf.fi/history/histo/p4507	Stewen	Martin Kasimir					
http://ldf.fi/history/kb/p439	Stichaeus	Johan Fredrik	Helsinki	1778	Askola	1853
http://ldf.fi/history/kb/p1587	Stierncrantz	Petter	Venäjä	1681	Helsinki	1737
http://ldf.fi/history/kb/p1148	Stiernhöök	Johan	Ruotsi, Ruotsi, Taalainmaa, Taalainmaa, Rättvik, Rättvik	1596, 1596, 1596, 1596, 1596, 1596	Ruotsi, Tukholma, Ruotsi, Tukholma, Ruotsi, Tukholma	1675, 1675, 1675, 1675, 1675, 1675
http://ldf.fi/history/kb/p1662	Stiernkors	Ivar Magnuksenpoika		1500	Turku	1573
http://ldf.fi/history/kb/p5445	Stiernman	Anders Anton von	Ruotsi, Ruotsi, Tukholma, Tukholma	1695, 1695, 1695, 1695	Ruotsi, Tukholma, Ruotsi, Tukholma	1765, 1765, 1765, 1765
http://ldf.fi/history/kb/p4180	Stiernschantz	Johan	Venäjä, Venäjä	1670, 1670	Venäjä, Persia	1729, 1729
http://ldf.fi/history/kb/p3174	Stiernsköld	Claes		1617		1676
http://ldf.fi/history/kb/p2669	Stiernsköld	Göran Hansinpoika		1400		1517
http://ldf.fi/history/kb/p152	Stiernsköld	Karin Göranintytär		1510		1584
http://ldf.fi/history/kb/p1983	Stiernstedt	Carl Johan	Viipuri, Viipuri	1686, 1686	Ruotsi, Tukholma	1753, 1753
http://ldf.fi/history/kb/p3640	Stiernstedt	Johan	Viipuri	1653	Turku	1722
http://ldf.fi/history/kb/p3522	Stiernstråle	Magnus		1660	Ristiina	1734
http://ldf.fi/history/kb/p4855	Stigell	Robert	Viapori	1852	Helsinki	1907
http://ldf.fi/history/kb/p284	Stigzelius-de Cock	Julia	Korppoo	1840	Sulkava	1923
http://ldf.fi/history/kb/p2079	Still-McKinney	Nanny	Helsinki, Helsinki	1926, 1926	Bryssel, Belgia	2009, 2009
http://ldf.fi/history/kb/p4370	Stjernschantz	Beda	Porvoo	1867	Helsinki	1910
http://ldf.fi/history/kb/p4522	Stjernvall	Carl Johan	Padasjoki	1764	Viipuri	1815
http://ldf.fi/history/kb/p4249	Stjernvall	Fredrik	Tenhola	1845	Helsinki	1916
http://ldf.fi/history/kb/p1818	Stjernvall	Gustaf Fredrik	Padasjoki	1767	Hämeenlinna	1815
http://ldf.fi/history/histo/p2110	Stjernvall	Gustaf Fredrik		1767		1815					
http://ldf.fi/history/kb/p879	Stjernvall	Julius	Mäntsälä	1874	Helsinki	1939
http://ldf.fi/history/kb/p1845	Stjernvall	Knut	Mäntsälä	1819	Helsinki	1899
http://ldf.fi/history/kb/p2278	Stjernvall-Walleen	Emil	Pori	1806	Helsinki	1890
http://ldf.fi/history/kb/p164	Stockman	Frans Albrecht von		1600		1656
http://ldf.fi/history/kb/p5118	Stockmann	Georg Franz	Saksa, Saksa, Ritzerau, Ritzerau	1825, 1825, 1825, 1825	Saksa, Kreuznach, Saksa, Kreuznach	1906, 1906, 1906, 1906
http://ldf.fi/history/kb/p4705	Stockmann	Karl	Helsinki, Helsinki	1865, 1865	Saksa, Bad reichenhall	1938, 1938
http://ldf.fi/history/kb/p5507	Stodius	Martinus Henrici	Turku	1590	Naantali	1676
http://ldf.fi/history/histo/p4008	Stolbov	G.A. (K 1918)					
http://ldf.fi/history/kb/p5607	Stolpe	Georg	Ruotsi, Ruotsi, Tukholma, Tukholma	1778, 1778, 1778, 1778	Ruotsi, Nyköping, Ruotsi, Nyköping	1852, 1852, 1852, 1852
http://ldf.fi/history/kb/p2136	Stolypin	Pjotr Arkadjevitsh	Saksa, Saksa, Dresden, Dresden	1862, 1862, 1862, 1862	Venäjä, Kiova, Venäjä, Kiova	1911, 1911, 1911, 1911
http://ldf.fi/history/histo/p3946	Stolypin	Pjotr Arkadjevitsh		1862		1911					
http://ldf.fi/history/kb/p2586	Stor-Rank	Edvin Anders	Helsinki	1894		1975
http://ldf.fi/history/kb/p203	Strandberg	Carl Henrik	Pohja	1780	Karjaa	1865
http://ldf.fi/history/kb/p3018	Streng	Anders		1600	Messukylä	1644
http://ldf.fi/history/kb/p2107	Streng	Emil	Turku	1838	Helsinki	1911
http://ldf.fi/history/kb/p1674	Strengberg	Philip Ulric	Sievi	1805	Pietarsaari	1872
http://ldf.fi/history/kb/p2801	Strengell	Gustaf	Kotka	1878	Helsinki	1937
http://ldf.fi/history/kb/p5569	Stråhle	Axel Lennart	Iitti	1863	Turku	1929
http://ldf.fi/history/kb/p860	Stråhlman	Johannes Caroli	Valkjärvi	1749	Valkjärvi	1840
http://ldf.fi/history/kb/p858	Stråhlman	Johannes Petri	Sulkava	1733	Viipuri	1800
http://ldf.fi/history/kb/p4949	Strömberg	Georg Adolf	Helsinki	1823	Helsinki	1906
http://ldf.fi/history/kb/p1241	Strömberg	Gottfrid	Muhos	1863	Helsinki	1938
http://ldf.fi/history/kb/p5225	Strömborg	Johan Elias	Petäjävesi	1833	Porvoo	1900
http://ldf.fi/history/kb/p5623	Strömbäck	Nils	Pohjanmaa	1751		1790
http://ldf.fi/history/kb/p5571	Strömcrona	Nils	Ruotsi, Ruotsi, Ruotsi	1664, 1664, 1664	Ruotsi, Blekinge, Karlskrona	1740, 1740, 1740
http://ldf.fi/history/kb/p5374	Strömer	Johan Henric	Pielisjärvi	1807	Vaasa	1904
http://ldf.fi/history/histo/p4475	Strömfelt	Otto Reinhold		1679		1746					
http://ldf.fi/history/kb/p2186	Sture	Nils Bonpoika		1420		1494
http://ldf.fi/history/kb/p2165	Sture	Sten nuorempi	Ruotsi	1492		1520
http://ldf.fi/history/kb/p2309	Sture	Sten vanhempi	Ruotsi, Ruotsi	1437, 1437	Ruotsi, Jönköping	1503, 1503
http://ldf.fi/history/kb/p4726	Sture	Sven Nilsinpoika		1300		1424
http://ldf.fi/history/kb/p5586	Stutaeus	Joachimus Matthiae	Ilmajoki	1570	Turku	1633
http://ldf.fi/history/histo/p2213	Stykki	Aaro Veikko		1918		1975					
http://ldf.fi/history/kb/p2434	Ståhlberg	Armas	Helsinki	1892	Joutseno	1918
http://ldf.fi/history/kb/p2145	Ståhlberg	Carl Henrik	Hyrynsalmi	1799	Pielavesi	1878
http://ldf.fi/history/histo/p4172	Ståhlberg	Carl Henrik		1799		1878					
http://ldf.fi/history/kb/p2209	Ståhlberg	Ester	Vaasa	1870	Helsinki	1950
http://ldf.fi/history/histo/p4435	Ståhlberg	Ester		1870		1950					
http://ldf.fi/history/kb/p4858	Ståhlberg	Hedvig	Ruotsi, Tukholma	1858, 1858	Helsinki, Helsinki	1894, 1894
http://ldf.fi/history/kb/p773	Ståhlberg	Kaarlo Juho	Suomussalmi	1865	Helsinki	1952
http://ldf.fi/history/kb/p4278	Ståhlberg	Karl Emil		1862	Helsinki	1919
http://ldf.fi/history/kb/p2177	Ståhle	Gunnar	Helsinki	1902	Helsinki	1980
http://ldf.fi/history/kb/p374	Stålarm	Arvid		1549	Ruotsi	1620
http://ldf.fi/history/kb/p3043	Stålarm	Erik Arvidinpoika		1515, 1515	Ruotsi, Tukholma	1566, 1566
http://ldf.fi/history/kb/p3744	Stålarm	Olof Erikinpoika		1450		1534
http://ldf.fi/history/kb/p4814	Stålhandske	Torsten	Porvoo, Porvoo	1593, 1593	Tanska, Haderslev	1644, 1644
http://ldf.fi/history/kb/p362	Suchtelen	Jan Peter van	Alankomaat, Alankomaat	1751, 1751	Ruotsi, Tukholma	1836, 1836
http://ldf.fi/history/histo/p2588	Suckmann	Kaarlo		1864		1916					
http://ldf.fi/history/kb/p1108	Sucksdorff	Victor	Helsinki	1866	Helsinki	1952
http://ldf.fi/history/kb/p4283	Sucksdorff	Wilhelm	Loviisa	1851	Helsinki	1934
http://ldf.fi/history/kb/p5576	Suihko	Niilo	Helsinki	1912	Helsinki	1973
http://ldf.fi/history/kb/p2992	Suikkanen	Esko	Ruokolahti	1922			
http://ldf.fi/history/kb/p1132	Sukselainen	Vieno Johannes	Paimio	1906	Lohja	1995
http://ldf.fi/history/kb/p2076	Sulamaa	Matti	Pälkäne	1910	Helsinki	1988
http://ldf.fi/history/kb/p3143	Sulin	Karl Wilhelm	Rauma	1839	Ikaalinen	1897
http://ldf.fi/history/histo/p2945	Sumbarov	Andrei (S 1906)					
http://ldf.fi/history/kb/p5555	Sumelius	Gösta	Tampere	1866	Tampere	1940
http://ldf.fi/history/histo/p2241	Sumelius	Gösta		1866		1940					
http://ldf.fi/history/kb/p3626	Sumu	Aku	Helsinki	1907	Espoo	1988
http://ldf.fi/history/kb/p505	Sund	Jarl	Vaasa	1932			
http://ldf.fi/history/kb/p5554	Sund	Sofia	Kruunupyy	1861	Pietarsaari	1940
http://ldf.fi/history/kb/p4263	Sundblom	Julius	Jomala	1865	Maarianhamina	1945
http://ldf.fi/history/kb/p3482	Sundell	August Fredrik	Helsinki	1843	Helsinki	1924
http://ldf.fi/history/histo/p1942	Sundell	Pekka					
http://ldf.fi/history/kb/p2356	Sundergelteus	Olaus Marci	Ulvila	1551		1601
http://ldf.fi/history/histo/p3278	Sundergelteus	Olaus Marci (noin 1551-noin 1601)					
http://ldf.fi/history/kb/p1082	Sundgren-Schnéevoigt	Sigrid	Helsinki, Helsinki	1878, 1878	Ruotsi, Tukholma	1953, 1953
http://ldf.fi/history/kb/p777	Sundman	Alonzo	Lemland	1895	Helsinki	1960
http://ldf.fi/history/kb/p5574	Sundman	Carl Wilhelm Ignatius	Helsinki	1810	Helsinki	1889
http://ldf.fi/history/kb/p5239	Sundman	Karl Frithiof	Kaskinen	1873	Helsinki	1949
http://ldf.fi/history/kb/p5283	Sundman	Svante	Helsinki	1895	Helsinki	1969
http://ldf.fi/history/kb/p59	Sundqvist	Ulf	Sipoo	1945			
http://ldf.fi/history/kb/p5470	Sundsten	Johan		1743	Turku	1813
http://ldf.fi/history/kb/p1355	Sundström	Cay	Hamina, Hamina	1902, 1902	Ruotsi, Tukholma	1959, 1959
http://ldf.fi/history/kb/p4870	Sundström	Einar	Varkaus	1899		1974
http://ldf.fi/history/kb/p4898	Sundvik	Ernst Edvard	Vaasa	1849	Helsinki	1918
http://ldf.fi/history/kb/p3444	Sundwall	Fredrik Wilhelm	Helsinki	1843	Helsinki	1929
http://ldf.fi/history/kb/p1246	Sundwall	Johan Matthias	Turku	1793	Janakkala	1843
http://ldf.fi/history/kb/p2132	Sundwall	Johannes	Uusikaarlepyy	1877	Helsinki	1966
http://ldf.fi/history/kb/p472	Sunila	Juho Emil	Liminka	1875	Helsinki	1936
http://ldf.fi/history/kb/p806	Suolahti	Eino	Hämeenlinna	1879	Helsinki	1951
http://ldf.fi/history/kb/p211	Suolahti	Eino Edvard	Helsinki	1914	Helsinki	1977
http://ldf.fi/history/kb/p822	Suolahti	Gunnar	Hämeenlinna	1876	Helsinki	1933
http://ldf.fi/history/histo/p4532	Suolahti	Gunnar		1876		1933					
http://ldf.fi/history/kb/p1152	Suolahti	Hugo	Hämeenlinna	1874	Helsinki	1944
http://ldf.fi/history/histo/p2507	Suolahti	Hugo		1874		1944					
http://ldf.fi/history/kb/p986	Suolahti	Jaakko	Helsinki	1918	Helsinki	1987
http://ldf.fi/history/kb/p1194	Suolahti	Olli	Pori	1885	Tyrvää	1952
http://ldf.fi/history/kb/p1010	Suomalainen	Esko	Helsinki	1910	Helsinki	1995
http://ldf.fi/history/kb/p406	Suomalainen	Kari	Helsinki	1920	Valkeakoski	1999
http://ldf.fi/history/kb/p3541	Suomalainen	Olaus Georgii	Huittinen	1580	Saksa	1613
http://ldf.fi/history/kb/p2032	Suomalainen	Paavo	Helsinki	1907	Helsinki	1976
http://ldf.fi/history/histo/p4489	Suomalainen	Paavo		1907		1976					
http://ldf.fi/history/kb/p476	Suomalainen	Samuli	Venäjä, Pietari	1850, 1850	Sortavala, Sortavala	1907, 1907
http://ldf.fi/history/kb/p2583	Suomela	Kalevi	Helsinki	1939			
http://ldf.fi/history/kb/p3467	Suomela	Klaus Uuno	Porvoo	1888	Helsinki	1962
http://ldf.fi/history/kb/p2021	Suomela	Samuli	Pertteli	1918		2012
http://ldf.fi/history/kb/p1762	Suomi	Vilho	Helsinki	1906	Helsinki	1979
http://ldf.fi/history/kb/p4388	Suominen	Ensio	Turku	1934	Pirkkala	2003
http://ldf.fi/history/kb/p2958	Suominen	Ilkka	Nakkila	1939			
http://ldf.fi/history/kb/p1181	Suominen	Olavi	Turku	1915	Helsinki	1984
http://ldf.fi/history/kb/p969	Suominen	Paavo Viljo	Hanko	1920			
http://ldf.fi/history/histo/p4438	Suonio	Kaarina Elisabet (1941-) 					
http://ldf.fi/history/kb/p5603	Suonio	Kirsti	Helsinki	1872	Helsinki	1939
http://ldf.fi/history/kb/p3157	Suonpää	Leo	Oulu	1911	Tampere	1996
http://ldf.fi/history/kb/p538	Suontausta	Tauno	Turku	1907	Helsinki	1974
http://ldf.fi/history/kb/p1157	Suontausta	Yrjö	Turku	1901	Helsinki	1952
http://ldf.fi/history/kb/p1200	Suorttanen	Sulo	Valkeala	1921	Kouvola	2005
http://ldf.fi/history/kb/p5517	Suosalmi	Kerttu-Kaarina	Lahti	1921	Hollola	2001
http://ldf.fi/history/kb/p507	Suova	Maija	Kerimäki	1897		1981
http://ldf.fi/history/kb/p5562	Suppanen	Aatto	Ruskeala	1855	Helsinki	1898
http://ldf.fi/history/kb/p5598	Suppanen	Alma	Jokioinen	1858	Helsinki	1937
http://ldf.fi/history/kb/p4236	Susitaival	Paavo	Helsinki	1896	Lappeenranta	1993
http://ldf.fi/history/kb/p1825	Sutela	Lauri	Äänekoski	1918	Helsinki	2011
http://ldf.fi/history/kb/p600	Suurla	Leo	Viipuri	1921	Helsinki	1998
http://ldf.fi/history/kb/p3133	Suuronen	Philip	Kangasniemi	1864	Helsinki	1909
http://ldf.fi/history/kb/p5573	Suutarla	Zefanias	Rymättylä	1834	Rymättylä	1908
http://ldf.fi/history/kb/p5546	Suvio	Sten	Viipuri	1911	Helsinki	1988
http://ldf.fi/history/kb/p2731	Suviranta	Annikki	Urjala	1923		1999
http://ldf.fi/history/kb/p462	Suviranta	Antti	Helsinki	1923	Helsinki	2008
http://ldf.fi/history/kb/p3728	Suviranta	Bruno	Sipoo	1893	Helsinki	1967
http://ldf.fi/history/kb/p794	Suvorov	Aleksandr Vasiljevitsh	Venäjä, Venäjä, Moskova, Moskova	1729, 1729, 1729, 1729	Venäjä, Pietari, Venäjä, Pietari	1800, 1800, 1800, 1800
http://ldf.fi/history/kb/p5637	Svahn	Annika	Joutseno	1650		1750
http://ldf.fi/history/kb/p5589	Svan	Johan Edvard	Maalahti	1837	Hamina	1883
http://ldf.fi/history/kb/p1112	Svanljung	Johan Kristian	Raahe	1829	Helsinki	1891
http://ldf.fi/history/kb/p545	Svanström	Väinö	Helsinki	1884	Helsinki	1966
http://ldf.fi/history/kb/p4193	Svederus	Matthias	Ruotsi, Ruotsi	1650, 1650	Ruotsi, Uppsala	1721, 1721
http://ldf.fi/history/kb/p5580	Svedholm	Anna	Kuopio	1896	Sipoo	1988
http://ldf.fi/history/kb/p2908	Sveidel	Eva Elisabet		1745	Hattula	1793
http://ldf.fi/history/kb/p3800	Svenonius	Enevaldus	Ruotsi, Småland	1617, 1617	Turku, Turku	1688, 1688
http://ldf.fi/history/kb/p2355	Svensson	Antero Johannes	Raisio	1892	Hämeenlinna	1946
http://ldf.fi/history/histo/p1899	Svensson	Antero Johannes		1892		1946					
http://ldf.fi/history/kb/p1636	Svento	Reinhold	Venäjä, Pietari	1881, 1881	Lappeenranta, Lappeenranta	1973, 1973
http://ldf.fi/history/kb/p5495	Svinhufvud	Ellen	Turku	1869	Luumäki	1953
http://ldf.fi/history/kb/p434	Svinhufvud	Pehr Evind	Sääksmäki	1861	Luumäki	1944
http://ldf.fi/history/kb/p5582	Svärd	Henrik		1350		1438
http://ldf.fi/history/kb/p5124	Swan	Anni	Helsinki	1875	Helsinki	1958
http://ldf.fi/history/kb/p1729	Swan	Lyyli	Helsinki	1872	Helsinki	1974
http://ldf.fi/history/kb/p3160	Swantz	Marja-Liisa	Kuopio	1926			
http://ldf.fi/history/kb/p1786	Swedenmarck	Catharina Charlotta	Ruotsi, Tukholma	1744, 1744			
http://ldf.fi/history/kb/p5584	Swertschkoff	Wladimir	Loviisa, Loviisa	1821, 1821	Italia, Firenze	1888, 1888
http://ldf.fi/history/kb/p5588	Synnerberg	Carl	Uusikaarlepyy	1837	Loviisa	1915
http://ldf.fi/history/kb/p4871	Synnerberg	Hortense		1856	Venäjä	1920
http://ldf.fi/history/kb/p5209	Syrjälä	Frans Josef	Kauvatsa	1880		1931
http://ldf.fi/history/histo/p4085	Syrjälä	Frans Josef		1880		1931					
http://ldf.fi/history/kb/p5565	Syvähuoko	Jalo	Kärkölä	1886	Helsinki	1963
http://ldf.fi/history/kb/p1743	Säippä	Paavo	Ylitornio	1902	Kauniainen	1991
http://ldf.fi/history/histo/p4258	Säippä	Paavo		1902		1991					
http://ldf.fi/history/kb/p5519	Säisä	Eino	Iisalmi	1935	Iisalmi	1988
http://ldf.fi/history/kb/p2892	Särestöniemi	Reidar	Kittilä	1925	Kittilä	1981
http://ldf.fi/history/kb/p384	Särkelä	Antti	Lohtaja	1804	Turku	1873
http://ldf.fi/history/kb/p4171	Särkelä	Eveliina	Vaasa	1847	Helsinki	1939
http://ldf.fi/history/kb/p5435	Särkilahti	Israel Paavalinpoika		1540, 1540	Ruotsi, Tukholma	1589, 1589
http://ldf.fi/history/kb/p4937	Särkilahti	Nils Olafinpoika		1300		1453
http://ldf.fi/history/kb/p4031	Särkilahti	Petrus		1470	Turku	1529
http://ldf.fi/history/kb/p3224	Särkkä	Toivo Jalmari	Mikkelin maalaiskunta	1890	Helsinki	1975
http://ldf.fi/history/kb/p674	Såger	Elin	Turku	1614	Turku	1669
http://ldf.fi/history/kb/p409	Söderblom	Ulf	Turku	1930			
http://ldf.fi/history/kb/p5206	Söderborg	Juliana	Pori	1745	Pori	1799
http://ldf.fi/history/kb/p1098	Södergran	Edith	Venäjä, Pietari	1892, 1892	Raivola, Raivola	1923, 1923
http://ldf.fi/history/kb/p1189	Söderhjelm	Alma	Viipuri, Viipuri	1870, 1870	Ruotsi, Saltsjöbaden	1949, 1949
http://ldf.fi/history/kb/p4136	Söderhjelm	Johan Otto	Helsinki	1898	Helsinki	1985
http://ldf.fi/history/histo/p2349	Söderhjelm	Johan Otto		1898		1985					
http://ldf.fi/history/kb/p1737	Söderhjelm	Werner	Viipuri	1859	Helsinki	1931
http://ldf.fi/history/kb/p4435	Söderhjelm	Woldemar	Muolaa	1832	Helsinki	1904
http://ldf.fi/history/kb/p3689	Söderholm	Karl	Loviisa	1859	Pernaja	1948
http://ldf.fi/history/kb/p5599	Söderlund	Johan Wilhelm	Rauma	1845	Hyvinkää	1904
http://ldf.fi/history/kb/p1840	Söderman	Jacob	Helsinki	1938			
http://ldf.fi/history/kb/p4867	Söderman	Karl	Oulu, Oulu	1863, 1863	Italia, Merano	1911, 1911
http://ldf.fi/history/kb/p277	Söderstrand	Carl Gustaf	Turku	1800	Turku	1862
http://ldf.fi/history/kb/p5627	Söderström	Gustaf Leopold	Uusikaupunki	1831	Porvoo	1912
http://ldf.fi/history/histo/p3636	Söderström	Gustaf Leopold		1831		1912					
http://ldf.fi/history/kb/p5587	Söderström	Werner	Porvoo	1860	Helsinki	1914
http://ldf.fi/history/histo/p3635	Söderström	Werner Leopold		1860		1914					
http://ldf.fi/history/kb/p1385	Sölfwerarm	Erik Michelinpoika		1580		1654
http://ldf.fi/history/kb/p1900	Söyrinki	Niilo	Vesilahti	1907	Helsinki	1991
http://ldf.fi/history/histo/p4711	Söyrinki	Niilo		1907		1991					
http://ldf.fi/history/kb/p4798	Tagantsev	Nikolai Stepanovitsh	Venäjä, Penza	1843, 1843		1923, 1923
http://ldf.fi/history/kb/p3347	Tahvonen	Paavo	Jyväskylän maalaiskunta	1904	Helsinki	1981
http://ldf.fi/history/kb/p967	Taimi	Adolf	Venäjä, Pietari	1881, 1881	Neuvostoliitto, Neuvostoliitto	1955, 1955
http://ldf.fi/history/kb/p41	Tainio	Taavi	Keuruu	1874	Helsinki	1929
http://ldf.fi/history/histo/p2812	Tainio	Taavi		1874		1929					
http://ldf.fi/history/kb/p5767	Taipale	Armas	Helsinki	1890	Turku	1976
http://ldf.fi/history/kb/p3217	Taipale	Ilkka	Helsinki	1942			
http://ldf.fi/history/kb/p1938	Taipale	Reijo	Miehikkälä	1940			
http://ldf.fi/history/kb/p4715	Taipale	Vappu	Vaasa	1940			
http://ldf.fi/history/histo/p3585	Taipale	Väinö Ilkka Ilari  (1942-)					
http://ldf.fi/history/kb/p3595	Takala	Lauri	Tuulos	1897	Turku	1954
http://ldf.fi/history/kb/p1732	Takalo	Helena	Nivala	1947			
http://ldf.fi/history/kb/p5014	Takalo	Marina	Venäjä, Vienan karjala, Oulanka	1890, 1890, 1890	Kemi, Kemi, Kemi	1970, 1970, 1970
http://ldf.fi/history/kb/p464	Takalo-Eskola	Ilkka-Juhani	Kemi	1937			
http://ldf.fi/history/kb/p2140	Takanen	Johannes	Virolahti, Virolahti	1849, 1849	Italia, Rooma	1885, 1885
http://ldf.fi/history/kb/p4404	Takki	Toivo	Kotka	1905	Helsinki	1959
http://ldf.fi/history/kb/p2005	Takki	Uuno	Kotka	1901	Helsinki	1968
http://ldf.fi/history/histo/p4065	Takkinen	Jalmari (1899–1968)					
http://ldf.fi/history/kb/p929	Takkunen	Kalevi	Kiuruvesi	1927	Kiuruvesi	1999
http://ldf.fi/history/kb/p3475	Talas	Onni	Lappeenranta	1877	Helsinki	1958
http://ldf.fi/history/kb/p5427	Talaskivi	Paula	Turku	1914	Helsinki	1990
http://ldf.fi/history/kb/p5400	Tallberg	Julius	Turku, Turku	1857, 1857	Saksa, Nauheim	1921, 1921
http://ldf.fi/history/kb/p579	Tallgren	Aarne Michaël	Ruovesi	1885	Helsinki	1945
